zinc_id,new_smile,tanimoto_sim,cluster,BBBP,ligand_id,HeavyAtomCount,LinF9_score,LinF9_LE,LinF9
6921846,Cc1cc(Nc2cccc3ccccc23)n2ncnc2n1,0.311,20,Permeable,3389,21,-8.896,-0.4236190476190477,6.525
410187,Cc1ccc(C)c([C@@H]2NC(=O)c3ccccc3N2)c1,0.34,24,Permeable,3395,19,-8.804,-0.4633684210526316,6.458
6556538,Cc1cc(=O)n2nc(C)c(-c3cccc4ccccc34)c2[nH]1,0.301,20,Permeable,3415,22,-8.874,-0.40336363636363637,6.509
96161629,c1ccc2c(c1)CC(Nc1nccc(-c3ccncc3)n1)C2,0.304,1,Permeable,3427,22,-8.76,-0.3981818181818182,6.425
103328,Cn1ncc2c(Nc3cccc4ccccc34)ncnc21,0.35200000000000004,20,Permeable,3437,21,-9.021,-0.4295714285714286,6.617
431604,O=C1NC(=O)c2c1cc1ccccc1c2-c1ccccc1,0.32799999999999996,23,Permeable,3441,21,-8.799,-0.419,6.454
5048492,COc1ccc(-c2nc3ccccc3c(C(N)=O)c2C)cc1,0.308,9,Permeable,3454,22,-8.889,-0.40404545454545454,6.52
57531077,COCc1nc2nccc(-c3cccc4ccccc34)n2n1,0.313,20,Permeable,3456,22,-8.925,-0.4056818181818182,6.546
299771109,CC(C)NC(=O)[C@H]1CC(Cc2cccc3ccccc23)=NO1,0.354,20,Permeable,3487,22,-8.859,-0.4026818181818182,6.498
20468319,CC(C)C(=O)N1CCN(Cc2cccc3ccccc23)CC1,0.308,20,Permeable,3502,22,-8.807,-0.40031818181818185,6.46
