zinc_id,new_smile,tanimoto_sim,cluster,BBBP,ligand_id
95355791,NC(=O)[C@H]1CCCN(C(=O)c2ccc3nc(-c4ccc(F)cc4)cn3c2)C1,0.317,12,Permeable,8488
95366553,O=C(N[C@@H]1C=CS(=O)(=O)C1)c1ccc2nc(-c3ccc(F)cc3)cn2c1,0.309,12,Permeable,8489
11950610,Cc1cnc(C(=O)N[C@@H]2CC(=O)N(Cc3cccc4ccccc34)C2)cn1,0.326,20,Permeable,8490
12203291,Cc1nonc1C(=O)N[C@H]1CC(=O)N(Cc2cccc3ccccc23)C1,0.308,20,Permeable,8491
222897476,CC(=O)Nc1nnc(S(=O)(=O)NCc2cccc3ccccc23)s1,0.309,20,Permeable,8492
1889273377,NC(=O)c1cc(OC2CN(C(=O)Cc3cccc4ccccc34)C2)ccn1,0.301,20,Permeable,8493
408628046,CCC(=O)NC(=S)Nc1ccc(N2CCN(C(C)=O)CC2)c(Cl)c1,0.301,13,Permeable,8494
11461102,O=C(OCCCn1c(=O)[nH]c2ccccc21)c1cc(=O)[nH]c2ccccc12,0.303,23,Permeable,8495
12222300,CCn1c(=O)oc2cc(S(=O)(=O)N(Cc3cccnc3)C3CC3)ccc21,0.308,14,Permeable,8496
13265352,Cn1nccc1C(=O)NCCc1cc2nc(-c3cccs3)ccn2n1,0.308,8,Permeable,8497
9358095,Nc1nc(Nc2cccc(Cl)c2)nc(N2CCOCC2)c1[N+](=O)[O-],0.306,1,Permeable,8498
19849795,Cn1nnnc1SCC(=O)N=c1c2ccccc2[nH]c2ccccc12,0.31,23,Permeable,8499
13425463,CN1C(=O)/C(=C2\SC(=S)NC2=O)c2cc(Br)ccc21,0.518,17,Permeable,8500
936072,Cc1cc(C)n(/N=C2/C(=O)Nc3ccc(Br)cc32)c(=O)c1C#N,0.33,17,Permeable,8501
12533446,CS(=O)(=O)N(CCC#N)Cc1ccc(/C=C2\C(=O)Nc3ccccc32)o1,0.381,24,Permeable,8502
3295781,C=CCNC(=O)CSc1nnc(Cc2cccc3ccccc23)n1N,0.343,20,Permeable,8503
2622228,CS(=O)(=O)N(CCC#N)Cc1ccc(/C=C2/C(=O)Nc3ccccc32)o1,0.381,24,Permeable,8504
1775972892,CN(C(=O)Cc1cccc2ccccc12)C1CN(c2nccnc2C#N)C1,0.319,20,Permeable,8505
6101930,O=C1Nc2ccc(Br)cc2/C1=N/NC(=S)N1CCCC1,0.301,17,Permeable,8506
1050687,O=C1Nc2ccc(Br)cc2/C1=N\n1cnc2ccccc2c1=O,0.31,17,Permeable,8507
82087925,CNC(=O)C[C@@H](C)N(C)C(=O)c1ccc2nc(-c3ccccc3)cn2c1,0.301,12,Permeable,8508
61717723,Cc1[nH]n([C@H]2CCS(=O)(=O)C2)c(=O)c1Cc1cccc2ccccc12,0.341,20,Permeable,8509
426517777,CN(Cc1n[nH]c2c1CCCCC2)C(=O)c1nc(O)nc2ccccc12,0.326,9,Permeable,8510
32781563,CC(=O)c1c(C)[nH]c(C(=O)N[C@@H](CN2CCOCC2)c2ccccc2)c1C,0.321,0,Permeable,8511
71776017,CC(=O)Nc1ccc(C(=O)N2CCO[C@H](c3ccc(F)cc3)C2)c(O)c1,0.35,13,Permeable,8512
32906575,C[C@@H]1CCc2nc3ccccc3c(C(=O)NCc3nnc4n3CCC4)c2C1,0.312,9,Permeable,8513
23731562,CC(C)(CNC(=O)c1c2c(nc3ccccc13)CCC2)N1CCOCC1,0.311,9,Permeable,8514
952971920,COCCN(Cc1cccc2ccccc12)C(=O)/C=C/c1cnc(N)nc1,0.329,20,Permeable,8515
11789204,Cc1nn(C)cc1CNC(=O)[C@H]1CC(Cc2cccc3ccccc23)=NO1,0.364,20,Permeable,8516
1875358271,O=C(NCCN1CCCC1=O)c1c2c(nc3ccccc13)CCCCC2,0.35700000000000004,9,Permeable,8517
44489994,CCOC(=O)C1CCN(C(=O)c2ccc(Br)cc2O)CC1,0.38,13,Permeable,8518
14227941,CCc1nnc(NC(=O)[C@@H](C)NC(=O)Cc2cccc3ccccc23)s1,0.303,20,Permeable,8519
55099093,CCC(=O)Nc1cccc(C(=O)N2CCC(Oc3ncccn3)CC2)c1,0.32,13,Permeable,8520
9708635,Cc1oc2nc3c(c(=O)n(Cc4cccc5ccccc45)c(=O)n3C)n2c1C,0.322,20,Permeable,8521
432312632,NC(=O)c1csc(N2CCN(Cc3cccc4ccccc34)CC2)n1,0.307,20,Permeable,8522
8778920,Cc1ccc(Br)cc1S(=O)(=O)Nc1ccccc1C(N)=O,0.311,21,Permeable,8523
72151299,Cc1noc(C)c1C(=O)N[C@@H]1CC(=O)N(Cc2cccc3ccccc23)C1,0.312,20,Permeable,8524
72145855,CCc1ncc(C(=O)N[C@@H]2CC(=O)N(Cc3cccc4ccccc34)C2)cn1,0.32,20,Permeable,8525
12536171,Cc1ccc(S(=O)(=O)Nc2ccccc2C(N)=O)c(Br)c1,0.325,21,Permeable,8526
33324568,Cc1ccc(-c2cnn(CC(=O)Nc3cccc(Cl)c3)c(=O)n2)cc1,0.307,1,Permeable,8527
65501350,COC(=O)[C@H]1C[C@@H](O)CCN1C(=O)c1ccc(-c2ccccc2Cl)o1,0.301,16,Permeable,8528
1875350073,Cc1ccnc(Nc2cccc(C(=O)N[C@@H]3Cc4ccccc4[C@H]3N)c2)n1,0.328,1,Permeable,8529
32781564,CC(=O)c1c(C)[nH]c(C(=O)N[C@H](CN2CCOCC2)c2ccccc2)c1C,0.321,0,Permeable,8530
3590522,O=C(OCC(=O)N1CCOCC1)c1c2c(nc3ccccc13)CCCCC2,0.326,9,Permeable,8531
12025636,CCc1ocnc1C(=O)N[C@H]1CC(=O)N(Cc2cccc3ccccc23)C1,0.306,20,Permeable,8532
6326170,CCNC(=O)NC(=O)[C@H](C)OC(=O)c1c2c(nc3ccccc13)CCCC2,0.318,9,Permeable,8533
7418080,O=c1[nH]c(SCc2cccc3ccccc23)nc2c1cnn2CCO,0.329,20,Permeable,8534
253471181,Cn1nc(-c2cnccn2)cc1CNC(=O)Cc1cccc2ccccc12,0.331,20,Permeable,8535
3514956,C[C@H]1CCc2nc3ccccc3c(C(=O)OCC(=O)N3CCCC3=O)c2C1,0.316,9,Permeable,8536
109224011,Cc1ccc(NC(=O)CC[C@@H]2NC(=O)c3ccccc3NC2=O)cc1C,0.319,24,Permeable,8537
11789203,Cc1nn(C)cc1CNC(=O)[C@@H]1CC(Cc2cccc3ccccc23)=NO1,0.364,20,Permeable,8538
24566040,Cc1[nH]c2ccccc2c1CC(=O)N(C)Cc1nc2ccccc2c(=O)[nH]1,0.307,23,Permeable,8539
72145857,CCc1ncc(C(=O)N[C@H]2CC(=O)N(Cc3cccc4ccccc34)C2)cn1,0.32,20,Permeable,8540
14240796,CCNC(=O)COc1ccc(/C=C2/C(=O)Nc3ccccc32)cc1OC,0.411,24,Permeable,8541
390828547,O=C(Cc1cccc2ccccc12)N1CC[C@@H](Oc2ncc(F)cn2)C1,0.312,20,Permeable,8542
334161770,Cc1ccc(NC(=O)C[C@@H]2NC(=O)c3ccccc3NC2=O)cc1Cl,0.308,24,Permeable,8543
23718139,CC(=O)c1c(C)[nH]c(C(=O)NCc2ccc(CN3CCOCC3)cc2)c1C,0.312,0,Permeable,8544
96025739,Cn1c(=O)oc2ccc(S(=O)(=O)N(Cc3ccsc3)C3CC3)cc21,0.315,14,Permeable,8545
12901122,Cc1cc(N2CCN(Cc3cccc4ccccc34)CC2)n2ncnc2n1,0.327,20,Permeable,8546
45670092,CCOC(=O)N1CCN(C(=O)c2c3c(nc4ccccc24)CCC3)CC1,0.313,9,Permeable,8547
2808319,O=C(Nc1cnn(Cc2cccc3ccccc23)c1)c1nc2ncccn2n1,0.307,20,Permeable,8548
40819519,Cc1[nH]c2ccccc2c1CC(=O)NCCc1nc2ccccc2c(=O)[nH]1,0.303,23,Permeable,8549
109200810,Cc1cc(C)cc(NC(=O)CC[C@@H]2NC(=O)c3ccccc3NC2=O)c1,0.308,24,Permeable,8550
693889,CCC(=O)Nc1ccc2nc(SCC(=O)N3CCOCC3)sc2c1,0.325,13,Permeable,8551
12551381,COc1ccc(NC(=O)[C@H](C)NC(=O)Cc2cccc3ccccc23)cn1,0.306,20,Permeable,8552
106013677,Cc1c(C(=O)Nc2cnn(C)c2)cnn1-c1cccc(Br)c1,0.306,21,Permeable,8553
10593599,O=C(Cc1cccc2ccccc12)NCc1nnnn1-c1cccc(F)c1,0.302,20,Permeable,8554
210344125,COC(=O)[C@@H]1C[C@H](O)CCN1C(=O)c1ccc(-c2ccccc2Cl)o1,0.301,16,Permeable,8555
824445100,CCC(=O)Nc1cc(Cl)ccc1C(=O)N1CCC(OCCOC)CC1,0.316,13,Permeable,8556
91381717,CCN1CC2(CCC1=O)CCN(C(=O)c1ccc(Cl)cc1O)CC2,0.316,13,Permeable,8557
16319445,O=C(Cc1ccccc1)Nc1ccc(C(=O)N2CCOCC2)c(Cl)c1,0.308,13,Permeable,8558
95387676,NC(=O)C1(NC(=O)c2ccc3nc(-c4ccc(F)cc4)cn3c2)CCCC1,0.32299999999999995,12,Permeable,8559
426399171,CN(Cc1nc(O)c2ccccc2n1)C(=O)CCc1n[nH]c2c1CCCC2,0.307,9,Permeable,8560
27664205,CCS(=O)(=O)c1nnc(NC(=O)Cc2cccc3ccccc23)s1,0.309,20,Permeable,8561
12551379,COc1ccc(NC(=O)[C@@H](C)NC(=O)Cc2cccc3ccccc23)cn1,0.306,20,Permeable,8562
96344655,Cc1cc(C)cc(NC(=O)CC[C@H]2NC(=O)c3ccccc3NC2=O)c1,0.308,24,Permeable,8563
12025643,CCc1ocnc1C(=O)N[C@@H]1CC(=O)N(Cc2cccc3ccccc23)C1,0.306,20,Permeable,8564
109317691,Cc1cccc(NC(=O)CC[C@@H]2NC(=O)c3ccccc3NC2=O)c1C,0.306,24,Permeable,8565
71551896,Cc1nccc(-c2cccc(NS(=O)(=O)NCc3ccccc3)c2)n1,0.32,1,Permeable,8566
61717722,Cc1[nH]n([C@@H]2CCS(=O)(=O)C2)c(=O)c1Cc1cccc2ccccc12,0.341,20,Permeable,8567
32906576,C[C@H]1CCc2nc3ccccc3c(C(=O)NCc3nnc4n3CCC4)c2C1,0.312,9,Permeable,8568
96344675,Cc1cccc(NC(=O)CC[C@H]2NC(=O)c3ccccc3NC2=O)c1C,0.306,24,Permeable,8569
14237007,CCOC(=O)C1CCN(C(=O)c2cc(Br)ccc2O)CC1,0.311,13,Permeable,8570
95390584,Cc1nc(CNC(=O)c2ccc3nc(-c4ccc(F)cc4)cn3c2)no1,0.304,12,Permeable,8571
29818360,Cc1ccc(C(=O)N2CCN(C(=O)c3ccc(Cl)cc3)CC2)c(O)c1,0.308,13,Permeable,8572
850437,Cc1cc(OCC(=O)Nc2ccccc2C(N)=O)ccc1Br,0.309,21,Permeable,8573
2369455,CCOC(=O)c1cnc(-n2cc(C)cn2)nc1Nc1ccccc1OC,0.301,21,Permeable,8574
5126705,Cc1cc(S(=O)(=O)Nc2ccccc2C(N)=O)ccc1Br,0.325,21,Permeable,8575
3514958,C[C@@H]1CCc2nc3ccccc3c(C(=O)OCC(=O)N3CCCC3=O)c2C1,0.316,9,Permeable,8576
15071133,Cc1nonc1CNC(=O)[C@H]1CC(Cc2cccc3ccccc23)=NO1,0.35,20,Permeable,8577
96344637,Cc1ccc(C)c(NC(=O)CC[C@H]2NC(=O)c3ccccc3NC2=O)c1,0.317,24,Permeable,8578
5039097,COc1ccc(S(N)(=O)=O)cc1C(=O)OCc1cccc2ccccc12,0.307,20,Permeable,8579
15116583,O=c1[nH]ncc(N2CCN(Cc3cccc4ccccc34)CC2)c1Cl,0.303,20,Permeable,8580
23102697,COc1ccc(C(=O)N2CCN(C(=O)CCC3CCCC3)CC2)c(O)c1,0.306,13,Permeable,8581
10250836,CC(C)(C)n1ncc2c(=O)n(NC(=O)c3cccc4ccccc34)cnc21,0.353,20,Permeable,8582
13986885,CC1=Nn2c(Cc3cccc4ccccc34)nnc2S[C@H]1C(=O)N(C)C,0.378,20,Permeable,8583
97674375,CNc1ncc(C(=O)N(CCOC)Cc2cccc3ccccc23)cn1,0.331,20,Permeable,8584
13986888,CC1=Nn2c(Cc3cccc4ccccc34)nnc2S[C@@H]1C(=O)N(C)C,0.378,20,Permeable,8585
8009905,Cc1ccc(NC(=O)Cc2cccc3ccccc23)cc1S(N)(=O)=O,0.314,20,Permeable,8586
5291334,CCNC(=O)NC(=O)COC(=O)c1c2c(nc3ccccc13)CCCCC2,0.32299999999999995,9,Permeable,8587
42923898,O=C(NCCN1CCCCCC1=O)c1c2c(nc3ccccc13)CCC2,0.341,9,Permeable,8588
35598224,Cc1ccc(NC(=O)CC[C@H]2NC(=O)c3ccccc3NC2=O)c(C)c1,0.319,24,Permeable,8589
3295154,CC(C)(C)NC(=O)CSc1nnc(Cc2cccc3ccccc23)n1N,0.415,20,Permeable,8590
6326132,CCNC(=O)NC(=O)[C@@H](C)OC(=O)c1c2c(nc3ccccc13)CCCC2,0.318,9,Permeable,8591
49485290,O=C(Cc1cccc2ccccc12)N1CC(c2nc(-c3cnccn3)no2)C1,0.305,20,Permeable,8592
15071131,Cc1nonc1CNC(=O)[C@@H]1CC(Cc2cccc3ccccc23)=NO1,0.35,20,Permeable,8593
2803895,Cn1cc(S(=O)(=O)Nc2ccn(Cc3cccc4ccccc34)n2)cn1,0.317,20,Permeable,8594
96344746,Cc1ccc(Cl)cc1NC(=O)C[C@H]1NC(=O)c2ccccc2NC1=O,0.305,24,Permeable,8595
2803860,Cn1cc(S(=O)(=O)Nc2cnn(Cc3cccc4ccccc34)c2)cn1,0.308,20,Permeable,8596
9571042,O=C(Cc1cccc2ccccc12)NCc1nnnn1-c1ccc(F)cc1,0.304,20,Permeable,8597
12574630,Cc1nn(C)cc1CN(C)C(=O)c1cn(Cc2cccc3ccccc23)nn1,0.34,20,Permeable,8598
4178118,CCCN1C(=O)/C(=C2\SC(=N)NC2=O)c2cc(Br)ccc21,0.35700000000000004,17,Permeable,8599
3523509,CC(C)NC(=O)NC(=O)COC(=O)c1c2c(nc3ccccc13)CCCC2,0.318,9,Permeable,8600
35598225,Cc1ccc(NC(=O)CC[C@@H]2NC(=O)c3ccccc3NC2=O)c(C)c1,0.319,24,Permeable,8601
71776018,CC(=O)Nc1ccc(C(=O)N2CCO[C@@H](c3ccc(F)cc3)C2)c(O)c1,0.35,13,Permeable,8602
109202272,Cc1ccc(C)c(NC(=O)CC[C@@H]2NC(=O)c3ccccc3NC2=O)c1,0.317,24,Permeable,8603
6537724,CC(C)CNC(=O)CSc1nnc(Cc2cccc3ccccc23)n1N,0.358,20,Permeable,8604
12200617,CN(Cc1cnccn1)C(=O)c1cn(Cc2cccc3ccccc23)nn1,0.313,20,Permeable,8605
32741136,CC(=O)c1c(C)[nH]c(C(=O)NCc2ccccc2CN2CCOCC2)c1C,0.308,0,Permeable,8606
23153253,CC(C)(C)CN1CCNC(=O)[C@@H]1CC(=O)NCc1cccc2ccccc12,0.324,20,Permeable,8607
4057837,Cc1cc(NC(=O)c2cncc(Br)c2)n(-c2ccccn2)n1,0.314,10,Permeable,8608
23153254,CC(C)(C)CN1CCNC(=O)[C@H]1CC(=O)NCc1cccc2ccccc12,0.324,20,Permeable,8609
39389171,c1ccc2c(Cc3nn4c(CN5CCOCC5)nnc4s3)cccc2c1,0.34,20,Permeable,8610
2808765,O=C(Nc1ccn(Cc2cccc3ccccc23)n1)c1nc2ncccn2n1,0.307,20,Permeable,8611
244970168,O=C(Cc1cccc2ccccc12)NCCn1ccc(-c2cnccn2)n1,0.309,20,Permeable,8612
334162379,Cc1ccc(Cl)cc1NC(=O)C[C@@H]1NC(=O)c2ccccc2NC1=O,0.305,24,Permeable,8613
14267364,Cn1ncc2c(N3CCN(Cc4cccc5ccccc45)CC3)ncnc21,0.364,20,Permeable,8614
390828546,O=C(Cc1cccc2ccccc12)N1CC[C@H](Oc2ncc(F)cn2)C1,0.312,20,Permeable,8615
952980584,CCC(=O)Nc1cc(Cl)ccc1C(=O)N1CCC2(CC1)COC(=O)O2,0.319,13,Permeable,8616
96344673,Cc1ccc(NC(=O)CC[C@H]2NC(=O)c3ccccc3NC2=O)cc1C,0.319,24,Permeable,8617
14227944,CCc1nnc(NC(=O)[C@H](C)NC(=O)Cc2cccc3ccccc23)s1,0.303,20,Permeable,8618
96344736,Cc1ccc(NC(=O)C[C@H]2NC(=O)c3ccccc3NC2=O)cc1Cl,0.308,24,Permeable,8619
575620462,Cn1cc(-c2nccnc2CNC(=O)Cc2cccc3ccccc23)cn1,0.34,20,Permeable,8620
82087924,CNC(=O)C[C@H](C)N(C)C(=O)c1ccc2nc(-c3ccccc3)cn2c1,0.301,12,Permeable,8621
72151300,Cc1noc(C)c1C(=O)N[C@H]1CC(=O)N(Cc2cccc3ccccc23)C1,0.312,20,Permeable,8622
5552364,CCN1C(=O)S/C(=C2\C(=O)Nc3ccc(Br)cc32)C1=O,0.5660000000000001,17,Permeable,8623
36728533,CC(C)C(=O)N1CCN(C(=O)c2c3c(nc4ccccc24)CCC3)CC1,0.318,9,Permeable,8624
4547549,O=C(OCC(=O)N1CCCC1=O)c1c2c(nc3ccccc13)CCCCC2,0.35100000000000003,9,Permeable,8625
41253682,O=C(CCn1nc(-c2cccc(Cl)c2)ccc1=O)NCc1ccccn1,0.301,1,Permeable,8626
14162199,CCN1CCN(c2nc(C)c(Cc3cccc4ccccc34)c(=O)[nH]2)CC1,0.35,20,Permeable,8627
63764480,Cn1c(=O)oc2cc(S(=O)(=O)NCc3cccc4ccccc34)ccc21,0.308,20,Permeable,8628
55315146,COc1ccc(C(=O)N2CCC(C(=O)c3ccc(O)cc3)CC2)c(O)c1,0.3,13,Permeable,8629
8570252,CCn1c(=O)c2ccccc2n(CC(=O)c2c(C)[nH]c3ccccc23)c1=O,0.304,23,Permeable,8630
122933985,CCN(Cc1nc2ccccc2c(=O)[nH]1)C(=O)c1noc2c1CCCCC2,0.309,9,Permeable,8631
1351396,Cn1nc(CC(=O)NCc2cccc3ccccc23)c2ccccc2c1=O,0.322,20,Permeable,8632
20144186,O=C(COc1ccc(Br)cc1)Nc1ccc(C(=O)O)c(O)c1,0.303,13,Permeable,8633
12231796,Cc1cc(CN2C[C@H]3C(=O)Nc4ccccc4C(=O)N[C@@]3(C)C2)c(C)s1,0.311,24,Permeable,8634
408560120,Cn1c(Cc2cccc3ccccc23)nnc1SCC(=O)NC1CC1,0.343,20,Permeable,8635
75166217,CN1CCN(c2cc(NC(=O)Cc3cccc4ccccc34)ncn2)CC1,0.331,20,Permeable,8636
8117964,O=C(c1c2c(nc3ccccc13)CCCC2)N1CCN(c2ncccn2)CC1,0.326,9,Permeable,8637
25304716,Cn1cc(NC(=O)c2ccccc2OCC(=O)Nc2ccccc2F)cn1,0.309,21,Permeable,8638
19851624,Cc1nnc(SCC(=O)N=c2c3ccccc3[nH]c3ccccc23)n1C,0.315,23,Permeable,8639
6528584,NC(=O)c1ccccc1NC(=O)c1cc([N+](=O)[O-])ccc1Br,0.303,21,Permeable,8640
4922710,COc1ccc(-n2nc([N+](=O)[O-])c(Nc3cccc(Cl)c3)[n+]2[O-])cc1,0.304,1,Permeable,8641
2120306,CCN1C(=O)/C(=C2/C(=O)Nc3ccc(Br)cc32)SC1=S,0.605,17,Permeable,8642
6786145,O=C1Nc2ccccc2/C1=C\c1ccc(N2CCOCC2)c([N+](=O)[O-])c1,0.383,24,Permeable,8643
15746200,CC(=O)Oc1ccc(Br)cc1/C=C1\SC(=S)NC1=O,0.316,17,Permeable,8644
9570395,COc1ccc(-n2nnnc2CNC(=O)Cc2cccc3ccccc23)cc1,0.307,20,Permeable,8645
100110368,Cc1cc(Br)cc2c1NC(=O)/C2=C1\SC(=S)NC1=O,0.518,17,Permeable,8646
1830205,CN1C(=O)/C(=C2/C(=O)Nc3ccc(Br)cc32)SC1=S,0.636,17,Permeable,8647
16730312,CCN1C(=O)/C(=C2\SC(=S)NC2=O)c2cc(Br)ccc21,0.5,17,Permeable,8648
409197985,Cc1ccc(C)n1N1C(=O)/C(=C2/C(=O)Nc3ccccc32)SC1=S,0.321,24,Permeable,8649
1510049,Cc1cc(Br)c2c(c1)/C(=C1/SC(=S)NC1=O)C(=O)N2C,0.376,17,Permeable,8650
1260372,CCN1C(=O)/C(=C2\C(=O)Nc3ccc(Br)cc32)SC1=S,0.605,17,Permeable,8651
1235849,COc1cccc(/N=C2\NC(=O)/C(=C3/C(=O)Nc4ccccc43)S2)c1,0.325,17,Permeable,8652
2426348,N#Cc1nc(Cc2cccc3ccccc23)oc1N1CCC(C(N)=O)CC1,0.331,20,Permeable,8653
100530537,NC(=S)N1N=C(c2ccccc2)/C(=N\Nc2cccc(Cl)c2)C1=O,0.306,1,Permeable,8654
19758089,C=CCN1C(=N)S/C(=C2\C(=O)Nc3ccc(Br)cc32)C1=O,0.534,17,Permeable,8655
5683542,NC(=S)N1N=C(c2ccccc2)/C(=N/Nc2cccc(Cl)c2)C1=O,0.306,1,Permeable,8656
4841613,CCC(=O)Nc1ccc(N2CCN(C(=O)c3ccco3)CC2)c(Cl)c1,0.35100000000000003,13,Permeable,8657
32207387,O=C(NCc1nnc2ccccn12)c1c2c(nc3ccccc13)CCCC2,0.317,9,Permeable,8658
71761037,CC(=O)N1CCc2c(nc(C)nc2N(C)Cc2cccc3ccccc23)C1,0.329,20,Permeable,8659
49001573,COC(=O)c1c(NCCc2c[nH]c3ccccc23)c2ccccc2[nH]c1=O,0.322,23,Permeable,8660
3286718,CC(C)(C)OC(=O)CSc1nnc(Cc2cccc3ccccc23)n1N,0.415,20,Permeable,8661
299757129,c1ccc2c(CN3CCn4nc(CNc5cnccn5)cc4C3)cccc2c1,0.305,20,Permeable,8662
8528599,CCCn1nnnc1COC(=O)c1c2c(nc3ccccc13)CCCCC2,0.324,9,Permeable,8663
11933690,Cc1c([C@H](C)NC(=O)c2cn(Cc3cccc4ccccc34)nn2)cnn1C,0.331,20,Permeable,8664
56789914,CCOC1CCN(C(=O)Nc2ccc(C(=O)N(C)C)c(Cl)c2)CC1,0.301,13,Permeable,8665
12449511,CSc1nc(C(=O)N[C@@H]2CCCc3c2cnn3-c2ccccn2)cs1,0.301,10,Permeable,8666
952976114,CC(=O)Nc1ccc(C(=O)N2CCCN(CC(C)C)CC2)c(Cl)c1,0.319,13,Permeable,8667
1772819472,Cc1oc(-c2ccccc2Cl)cc1C(=O)N1C[C@H]2CCN(C)C(=O)[C@H]2C1,0.345,16,Permeable,8668
12448913,CN(Cc1cccnc1)C(=O)c1cn(Cc2cccc3ccccc23)nn1,0.304,20,Permeable,8669
1857531814,CCN1CC(=Cc2cnn3c2CCC3)c2nc3ccccc3c(C(=O)O)c2C1,0.382,9,Permeable,8670
20096106,Cc1ccc(-c2ccc(Nc3cccc(Cl)c3)nn2)cc1S(N)(=O)=O,0.378,1,Permeable,8671
21353497,O=C(COC(=O)c1c2c(nc3ccccc13)CCCCC2)NCC1CC1,0.338,9,Permeable,8672
575414852,Cn1cc(-c2cncc(CNC(=O)Cc3cccc4ccccc34)c2)cn1,0.304,20,Permeable,8673
72411122,CCOc1ccc(-c2ccnc(NCc3ccccn3)n2)cc1C(=O)O,0.303,1,Permeable,8674
95379693,C[C@H]1CN(C(=O)c2ccc3nc(-c4ccc(F)cc4)cn3c2)C[C@@H](C)O1,0.306,12,Permeable,8675
11933689,Cc1c([C@@H](C)NC(=O)c2cn(Cc3cccc4ccccc34)nn2)cnn1C,0.331,20,Permeable,8676
72161528,O=C1C[C@H](Nc2ncnc3c2CCC3)CN1Cc1cccc2ccccc12,0.331,20,Permeable,8677
225641448,O=S(=O)(Cc1cccc(Cl)c1)NCc1ccnc(-c2cccnc2)c1,0.3,1,Permeable,8678
1875309259,NC(=O)C[C@@H](Nc1ncnc(-c2cccc(F)c2)n1)c1cccc(Cl)c1,0.305,1,Permeable,8679
6202890,CCC(=O)Nc1ccc(C(=O)N2CCN(c3ccc(F)cc3)CC2)cc1,0.308,13,Permeable,8680
534638493,COCCN(Cc1cccc2ccccc12)C(=O)NCC(C)(C)N(C)C,0.312,20,Permeable,8681
9363599,Nn1c(SCc2cccc3ccccc23)nnc1-c1n[nH]c2c1CCC2,0.313,20,Permeable,8682
299765711,Cc1cc(CN(C)C(=O)[C@H]2CC(Cc3cccc4ccccc34)=NO2)on1,0.345,20,Permeable,8683
55568795,CCC(=O)Nc1cccc(C(=O)N2CC[C@@](O)(c3ccccc3C)C2)c1,0.301,13,Permeable,8684
4942220,Cn1c(=O)c2c(SCc3cccc4ccccc34)ccnc2n(C)c1=O,0.355,20,Permeable,8685
8734601,CN(Cc1nc2ccccc2c(=O)[nH]1)C(=O)c1csc2c1CCCC2,0.315,9,Permeable,8686
3245579,O=C(COC(=O)c1c2c(nc3ccccc13)CCCC2)NCc1ccco1,0.316,9,Permeable,8687
6703224,CCC(=O)Nc1ccc(C(=O)N2CCN(c3ccccc3F)CC2)cc1,0.306,13,Permeable,8688
55061221,CCc1ncc(CN[C@@H]2CC(=O)N(Cc3cccc4ccccc34)C2)cn1,0.324,20,Permeable,8689
299777493,c1cnc(NCc2cc3n(n2)CCN(Cc2cccc4ccccc24)C3)nc1,0.314,20,Permeable,8690
15065337,Cc1nc(N)sc1C(=O)N1CCO[C@@H](Cc2cccc3ccccc23)C1,0.317,20,Permeable,8691
82127120,Cc1nc(C2CCN(C(=O)Cc3cccc4ccccc34)CC2)cc(=O)[nH]1,0.301,20,Permeable,8692
95380422,CN(C(=O)c1ccc2nc(-c3ccc(F)cc3)cn2c1)C1CCOCC1,0.304,12,Permeable,8693
585147390,Cc1cc(O[C@@H]2CCN(C(=O)Cc3cccc4ccccc34)C2)nc(C)n1,0.315,20,Permeable,8694
72161527,O=C1C[C@@H](Nc2ncnc3c2CCC3)CN1Cc1cccc2ccccc12,0.331,20,Permeable,8695
1775966711,Cn1nc(-c2ccccn2)cc1CNC(=O)Cc1cccc2ccccc12,0.322,20,Permeable,8696
575617655,Cn1cc(-c2ccc(CNC(=O)c3ccccc3Br)cn2)cn1,0.328,21,Permeable,8697
43055501,O=C(N[C@@H]1CCCc2[nH]c(=O)ccc21)c1c2c(nc3ccccc13)CCC2,0.331,9,Permeable,8698
55568794,CCC(=O)Nc1cccc(C(=O)N2CC[C@](O)(c3ccccc3C)C2)c1,0.301,13,Permeable,8699
13108515,O=C(O)COc1ccccc1/C=C1\C(=O)Nc2ccc(Br)cc21,0.312,24,Permeable,8700
4258425,O=C(O)CCCC(=O)Nc1ccc(C(=O)N2CCCCC2)c(Cl)c1,0.339,13,Permeable,8701
575617692,Cn1cc(-c2ccc(CNC(=O)Cc3cccc4ccccc34)cn2)cn1,0.317,20,Permeable,8702
1116643,NC(=O)c1ccccc1NC(=O)c1cc(Br)ccc1Cl,0.305,21,Permeable,8703
5056977,Cc1cccc(-n2nnc3c(=O)n(Cc4cccc5ccccc45)cnc32)c1,0.329,20,Permeable,8704
8010412,Cc1cc(S(N)(=O)=O)cc(NC(=O)Cc2cccc3ccccc23)c1C,0.328,20,Permeable,8705
299765710,Cc1cc(CN(C)C(=O)[C@@H]2CC(Cc3cccc4ccccc34)=NO2)on1,0.345,20,Permeable,8706
55255837,Cc1nc(C)c(CN[C@H]2CC(=O)N(Cc3cccc4ccccc34)C2)nc1C,0.327,20,Permeable,8707
1775966772,Cn1nc(-c2ccncc2)cc1CNC(=O)Cc1cccc2ccccc12,0.313,20,Permeable,8708
29251343,O=C(OCCN1CCOC1=O)c1c2c(nc3ccccc13)CCCCC2,0.34600000000000003,9,Permeable,8709
