zinc_id,new_smile,tanimoto_sim,cluster,BBBP
12960755,O=C1Nc2ccccc2/C1=C\c1cccn1-c1ccc(Br)cc1,0.402,24,Permeable
3095732,O=S(=O)(Nc1c(Cl)c(Cl)c(O)c2ccccc12)c1ccccc1,0.304,22,Non-Permeable
3885010,CN(C)c1ccc(/C=C2\CCCc3c2nc2ccccc2c3C(=O)O)cc1,0.418,9,Non-Permeable
100872604,O=C1N=C(Nc2cccc(Cl)c2)S/C1=C\c1c[nH]c2ccccc12,0.3,1,Permeable
5673009,O=C1Nc2ccccc2/C1=C\c1cccn1-c1ccc(OC(F)(F)F)cc1,0.364,24,Permeable
4049801,O=C1Nc2ccccc2/C1=C/c1ccn(-c2ccc(Br)cc2)c1,0.402,24,Permeable
3848772,Nc1nn2c(C(F)(F)F)cc(O)nc2c1/N=N/c1cccc2ccccc12,0.306,20,Non-Permeable
5374377,Cn1c(/C=C2/SC(Nc3cccc(Cl)c3)=NC2=O)cc2ccccc21,0.308,1,Permeable
1142424,Cn1c(Cc2cccc3ccccc23)nnc1SCc1ccccc1C#N,0.34700000000000003,20,Permeable
18156528,O=C1Nc2ccc(Br)cc2/C1=N/c1ccc(Cl)c(Cl)c1,0.33,17,Permeable
3440253,CCOC(=O)c1cc(C#N)c(SCc2cccc3ccccc23)nc1C,0.321,20,Permeable
13140077,CC(=O)/C(=N\Nc1cccc(Cl)c1)Sc1cccc2cccnc12,0.307,1,Permeable
658603,N#Cc1c(Nc2cccc(Cl)c2)sc(C(=O)c2ccc(F)cc2)c1N,0.312,1,Permeable
96346475,N#Cc1nc(Cc2cccc3ccccc23)oc1NCCOc1ccccc1,0.311,20,Permeable
6942572,O/N=C/c1cc(Br)ccc1OCc1cccc2ccccc12,0.308,20,Permeable
38547488,N#Cc1ccc(-c2csc(NC(=O)Nc3cccc(Cl)c3)n2)cc1,0.302,1,Permeable
5013619,N#CCOC(=O)c1c2c(nc3ccccc13)/C(=C\c1cccs1)CCC2,0.33799999999999997,9,Permeable
5834161,N#Cc1ccc(COC(=O)c2c3c(nc4ccccc24)CCCCC3)cc1,0.33799999999999997,9,Permeable
4689779,C=CCOc1ccc(Br)cc1/C=C1\C(=O)Nc2ccccc21,0.436,24,Permeable
6451266,COc1cccc(-c2csc(/C(C#N)=N\Nc3cccc(Cl)c3)n2)c1,0.341,1,Permeable
5020672,Cc1ccc(/C=C2\CCc3c2nc2ccccc2c3C(=O)OCC#N)cc1,0.32299999999999995,9,Permeable
49713816,O/C(CN1CCCCC1)=N\c1ncc(Cc2cccc3ccccc23)s1,0.326,20,Permeable
6438247,O=C1Nc2ccc(Br)cc2/C1=N\c1cc(Cl)cc(Cl)c1,0.33,17,Permeable
2425808,COc1ccc(CNc2oc(Cc3cccc4ccccc34)nc2C#N)cc1,0.327,20,Permeable
5936878,N#Cc1ccccc1COC(=O)c1c2c(nc3ccccc13)CCCCC2,0.33299999999999996,9,Permeable
2387341,C=CCn1c(SCc2cccc3ccccc23)nnc1-c1ccncc1,0.31,20,Permeable
4723503,N/C(Cc1cccc2ccccc12)=N\OC(=O)c1ccc(Cl)cc1Cl,0.3,20,Permeable
2378787,C=CCn1c(SCc2cccc3ccccc23)nnc1-c1cccnc1,0.31,20,Permeable
2544578,C=CCn1c(SCc2cccc3ccccc23)nnc1-c1ccccn1,0.319,20,Permeable
34897807,N#CCOC(=O)c1c2c(nc3ccccc13)/C(=C\c1ccc(F)cc1)CCC2,0.324,9,Permeable
6476737,N#Cc1cccc(CSc2nnc(Cc3cccc4ccccc34)o2)c1,0.33299999999999996,20,Permeable
6086132,N#Cc1ccc(COc2cccc(/C=C3/C(=O)Nc4ccccc43)c2)cc1,0.364,24,Permeable
1554667,N#CCCn1c2ccccc2c2c3c(c4c5ccccc5[nH]c4c21)C(=O)NC3,0.4,23,Permeable
409114754,N#Cc1ccccc1COc1ccccc1/C=C1\C(=O)Nc2ccccc21,0.34700000000000003,24,Permeable
69844849,N#CCOC(=O)c1c2c(nc3ccccc13)/C(=C\c1ccccc1)CCC2,0.32799999999999996,9,Permeable
225868190,C[C@@H]1C[C@@H](C)CN(c2c(N)cc(C#N)n2Cc2cccc3ccccc23)C1,0.322,20,Permeable
225848691,N#Cc1c(Cc2ccc(Cl)cc2)nn(Cc2cccc3ccccc23)c1N,0.348,20,Non-Permeable
100250125,O/N=C\c1cc(Br)ccc1OCc1cccc2ccccc12,0.308,20,Permeable
225840385,N#Cc1c(Cc2cccc3ccccc23)nn(Cc2ccc(Cl)cc2)c1N,0.397,20,Non-Permeable
409109478,N#Cc1ccccc1COc1ccc(/C=C2\C(=O)Nc3ccccc32)cc1,0.35200000000000004,24,Permeable
225868207,C[C@H]1C[C@@H](C)CN(c2c(N)cc(C#N)n2Cc2cccc3ccccc23)C1,0.322,20,Permeable
15011361,C=CCOc1ccc(Br)cc1/C=C1/C(=O)Nc2ccccc21,0.436,24,Permeable
408862115,Cc1[nH]c2ccccc2c1/C=C1\SC(=Nc2ccccc2F)NC1=O,0.303,23,Permeable
225884770,COc1ccc(Oc2c(N)cc(C#N)n2Cc2cccc3ccccc23)cc1,0.313,20,Permeable
225868226,C[C@H]1C[C@H](C)CN(c2c(N)cc(C#N)n2Cc2cccc3ccccc23)C1,0.322,20,Permeable
408934475,COc1cc(/C=C2/C(=O)ON=C2C)ccc1OCc1cccc2ccccc12,0.302,20,Non-Permeable
225839551,N#Cc1c(Cc2cccc3ccccc23)nn(Cc2ccccc2Cl)c1N,0.39399999999999996,20,Permeable
103870302,O/N=C\c1ccc(OCc2cccc3ccccc23)c(Br)c1,0.311,20,Permeable
409121667,C=CCOc1c(Cl)cc(/C=C2\C(=O)Nc3ccccc32)cc1OCC,0.413,24,Permeable
225883635,COc1ccccc1Oc1c(N)cc(C#N)n1Cc1cccc2ccccc12,0.309,20,Permeable
225884158,COc1cccc(Oc2c(N)cc(C#N)n2Cc2cccc3ccccc23)c1,0.309,20,Permeable
11803756,O/N=C/c1ccc(OCc2cccc3ccccc23)c(Br)c1,0.311,20,Permeable
409193120,N#Cc1ccc(COc2ccc(/C=C3/C(=O)Nc4ccccc43)cc2)cc1,0.358,24,Permeable
225848666,N#Cc1c(Cc2ccccc2Cl)nn(Cc2cccc3ccccc23)c1N,0.355,20,Permeable
4679823,Clc1ccc(-c2csc3ncnc(Nc4cccc(Cl)c4)c23)cc1,0.34700000000000003,1,Permeable
38651604,Cc1cccc(CSc2nccn3nc(-c4cccc(Cl)c4)cc23)c1,0.313,1,Permeable
9277703,Cn1c(SCc2cccc3ccccc23)nnc1-c1c[nH]c2ccccc12,0.305,20,Permeable
67321930,Clc1ccc(Nc2nc(-c3cccc(Br)c3)cs2)cc1,0.313,1,Permeable
35339599,O=C(O)c1c2c(nc3ccccc13)/C(=C\c1ccccc1C(F)(F)F)CC2,0.40700000000000003,9,Permeable
6814388,Cc1ccc(C(c2c(C)[nH]c3ccccc23)c2c(C)[nH]c3ccccc23)cc1,0.33299999999999996,23,Permeable
4688972,Cc1ccc(CSc2nnc(Cc3cccc4ccccc34)n2C)cc1,0.37,20,Permeable
12360368,c1ccc2c(Cc3nc4ccccc4n3CCC3CCCCC3)cccc2c1,0.305,20,Permeable
67321864,Clc1cccc(-c2csc(Nc3cccc(Br)c3)n2)c1,0.40700000000000003,1,Permeable
3885952,COc1ccc(/C=C2\C[C@H](C)Cc3c2nc2ccccc2c3C(=O)O)cc1,0.35200000000000004,9,Non-Permeable
5832349,O=C(O)c1c2c(nc3ccccc13)/C(=C/c1ccccc1OC(F)F)CC2,0.4,9,Non-Permeable
33396640,Clc1ccc(-c2n[nH]c(SCc3cccc4ccccc34)n2)cc1,0.317,20,Permeable
66089061,O=C(Nc1ccc(C(F)(F)F)cc1)c1cc(-c2cccc(Cl)c2)no1,0.302,1,Permeable
33402513,O=C1Nc2ccccc2/C1=C/c1cn(-c2ccccc2)nc1-c1cccs1,0.35,24,Permeable
2739851,Cc1ccc(-c2nc3ccccc3c(C(=O)NC3CCCCCC3)c2C)cc1,0.321,9,Permeable
2073051,C[C@@H]1CCCC[C@H]1NC(=O)c1c2c(nc3ccccc13)-c1ccccc1CC2,0.363,9,Permeable
1167747,Cc1ccc(OCc2nnc(SCc3cccc4ccccc34)o2)cc1,0.308,20,Permeable
6047770,O=C(O)c1c2c(nc3ccccc13)/C(=C/c1c(F)cccc1F)CCC2,0.425,9,Non-Permeable
2732342,CCn1nc(C)c2c(C(F)(F)F)cc(-c3cccc4ccccc34)nc21,0.326,20,Permeable
2083462,O=c1oc(Cc2cccc3ccccc23)nc2scc(-c3ccccc3)c12,0.327,20,Permeable
5938402,O=C(CSc1nc(-c2ccccc2)cs1)Nc1cccc(Cl)c1,0.315,1,Permeable
4649865,O=C(Nc1cccc(Cl)c1)Nc1cccc(-c2cn3ccsc3n2)c1,0.344,1,Permeable
12615453,COc1ccc(CCNc2ncnc3scc(-c4ccccc4)c23)cc1,0.301,15,Permeable
2432557,Clc1cccc(Nc2ncnc3c2oc2ccc(Br)cc23)c1,0.331,1,Permeable
939109,Clc1ccc(Nc2ncc(Cc3cccc4ccccc34)s2)cc1,0.35600000000000004,20,Permeable
2183240,C[C@@H](C(=O)Nc1cccc(Cl)c1)c1ccc(-c2ccccc2)c(F)c1,0.307,1,Permeable
9483010,Cc1nc2c3ccccc3nc(SCc3cccc4ccccc34)n2n1,0.34,20,Permeable
33562144,CCc1ccc(/C=C2/C[C@@H](C)Cc3c2nc2ccccc2c3C(=O)O)cc1,0.35200000000000004,9,Permeable
715712,Cc1sc2ncnc(SCC(=O)c3cccc4ccccc34)c2c1C,0.321,20,Permeable
27585134,CCCc1cc(Nc2cccc(Cl)c2)n2ncc(-c3ccccc3)c2n1,0.349,1,Permeable
2376171,Cc1sc2nc(SCc3cccc4ccccc34)n(C)c(=O)c2c1C,0.34600000000000003,20,Permeable
2073053,C[C@@H]1CCCC[C@@H]1NC(=O)c1c2c(nc3ccccc13)-c1ccccc1CC2,0.363,9,Permeable
3893303,Cc1[nH]c2ccccc2c1C(c1cccnc1)c1c(C)[nH]c2ccccc12,0.32899999999999996,23,Permeable
4689346,O=C1Nc2ccccc2/C1=C/c1ccccc1OCc1ccc(Cl)cc1,0.361,24,Permeable
27585780,Cc1ccc(-c2c(C)nn3c(Nc4cccc(Cl)c4)cc(C)nc23)cc1,0.336,1,Permeable
641180,Cc1cc(Br)cc(C)c1NC(=O)Cc1cccc2ccccc12,0.33799999999999997,20,Permeable
4326799,c1csc(-c2nnc3ccc(SCc4cccc5ccccc45)nn23)c1,0.322,20,Permeable
4678855,O=c1[nH]c2ccccc2c(-c2ccccc2)c1Sc1nc2ccccc2[nH]1,0.309,23,Non-Permeable
5750046,FC(F)(F)c1cccc(Sc2nccc(-c3ccc(Cl)cc3)n2)c1,0.304,1,Permeable
9041385,Clc1cccc(Nc2nc(-c3ccccc3Cl)nc3ccccc23)c1,0.33299999999999996,1,Permeable
9935838,Cc1cccc(Nc2ncc3c(n2)C[C@H](c2ccc(Cl)cc2)CC3=O)c1,0.301,1,Permeable
751778,CC1(C)CC(=O)c2c(nc(Cc3ccccc3)c3[nH]c4ccccc4c23)C1,0.342,23,Permeable
3892520,Cc1[nH]c2ccccc2c1C(c1cccs1)c1c(C)[nH]c2ccccc12,0.33799999999999997,23,Permeable
9594265,CCn1c(SCc2cccc3ccccc23)nnc1-c1ccc(F)cc1,0.324,20,Permeable
575473090,Cc1cc2c(cc1-c1ccnc(Nc3ccccc3)n1)NC(C)(C)C[C@@H]2C,0.313,1,Permeable
67321866,Clc1cccc(-c2csc(Nc3ccc(Br)cc3)n2)c1,0.348,1,Permeable
21935083,O=C(Nc1cccc(Cl)c1)c1cc(-c2cccnc2)nc2ccccc12,0.336,1,Permeable
35616113,CN(C)c1ccc(-c2nc3ccccn3c2Nc2cccc(Cl)c2)cc1,0.33299999999999996,1,Non-Permeable
1460281,Cc1ccc(C)c(-c2nc3ccccc3c(C(=O)N3CCCC[C@H]3C)c2C)c1,0.309,9,Permeable
33502251,O=C(O)c1c2c(nc3ccccc13)/C(=C\c1cccc(Cl)c1Cl)CC2,0.424,9,Non-Permeable
2183239,C[C@H](C(=O)Nc1cccc(Cl)c1)c1ccc(-c2ccccc2)c(F)c1,0.307,1,Permeable
2349556,c1ccc2c(CSc3ncnc4sc5c(c34)CCCC5)cccc2c1,0.345,20,Permeable
14207590,O=C(Nc1cccc(Cl)c1)c1cc(-c2ccncc2)nc2ccccc12,0.326,1,Permeable
996050,Cc1c(-c2ccc(Cl)cc2)nc2ccccc2c1C(=O)N1CCCC1,0.336,9,Permeable
671089,Cc1ccc(-c2nc3ccccc3c(C(=O)N3CCCCCC3)c2C)cc1,0.331,9,Permeable
96300005,CC1=NN(c2nc3ccccc3s2)C(=O)[C@@H]1Cc1cccc2ccccc12,0.311,20,Permeable
709553,O=C(Nc1ccccc1)c1c2c(nc3ccccc13)-c1ccccc1CC2,0.312,9,Permeable
664010,Cc1ccc(-n2c(C)nnc2SCc2cccc3ccccc23)cc1C,0.34299999999999997,20,Permeable
3885040,O=C(O)c1c2c(nc3ccccc13)/C(=C/c1c(F)cccc1Cl)CCC2,0.425,9,Non-Permeable
4349548,Cc1[nH]c2ccccc2c1C(c1cccc(F)c1)c1c(C)[nH]c2ccccc12,0.331,23,Permeable
675207,O=C(Cc1cccc2ccccc12)Nc1ccc(Br)c(Cl)c1,0.313,20,Permeable
4069835,CCOc1cccc2sc(NC(=O)Cc3cccc4ccccc34)nc12,0.301,20,Permeable
624577,Cc1cccc(CSc2nnc(Cc3cccc4ccccc34)n2C)c1,0.36700000000000005,20,Permeable
1099964,COc1cc(C=O)c(Br)cc1OCc1cccc2ccccc12,0.326,20,Permeable
6829866,O=C(Nc1ccncc1)c1cc(-c2cccc(Cl)c2)nc2ccccc12,0.326,1,Permeable
38651613,Fc1ccc(CSc2nccn3nc(-c4cccc(Cl)c4)cc23)cc1,0.305,1,Permeable
35616244,Clc1cccc(Nc2c(-c3cccs3)nc3ccc(Cl)cn23)c1,0.34700000000000003,1,Permeable
16676009,O=C1Nc2ccccc2/C1=C/c1nn(-c2ccccc2)cc1-c1ccccc1,0.33899999999999997,24,Permeable
2715121,CC(C)Nc1ncnc2c1c(-c1ccccc1)cn2-c1cccc(Cl)c1,0.32799999999999996,15,Permeable
1182542,CCOc1ccc2nc(SCc3cccc4ccccc34)nc(C)c2c1,0.319,20,Permeable
49544222,CC(C)(C)n1ncc2c1N=C(O)CS[C@@H]2c1cccc2ccccc12,0.348,20,Permeable
12551718,Clc1ccc(-n2ccnc2SCc2cccc3ccccc23)cc1,0.317,20,Permeable
2715144,CCCNc1ncnc2c1c(-c1ccccc1)cn2-c1cccc(Cl)c1,0.303,15,Permeable
33405770,O=C1Nc2ccccc2/C1=C/c1cn(-c2ccccc2)nc1-c1ccccc1,0.33899999999999997,24,Non-Permeable
38651601,Clc1cccc(-c2cc3c(SCc4ccccc4)nccn3n2)c1,0.31,1,Permeable
12878710,c1coc(CNc2nnc(SCc3cccc4ccccc34)s2)c1,0.303,20,Permeable
23550128,COc1ccc(OC)c2c(C)cc(NCc3cccc4ccccc34)nc12,0.326,20,Permeable
33627292,O=C(O)c1c2c(nc3ccccc13)/C(=C\c1ccc(Cl)c(Cl)c1)CC2,0.42700000000000005,9,Non-Permeable
1480370,COc1ccc(-c2nc3ccccc3c(C(=O)N3CCC[C@H](C)C3)c2C)cc1,0.301,9,Permeable
33562120,COc1ccc(/C=C2/C[C@@H](C)Cc3c2nc2ccccc2c3C(=O)O)cc1,0.35200000000000004,9,Non-Permeable
995687,Cc1cccc(-c2cc(C(=O)Nc3cccc(Cl)c3)c3ccccc3n2)c1,0.33799999999999997,1,Permeable
2544910,CCCCc1ccc(NC(=O)c2c3c(nc4ccccc24)CCCC3)cc1,0.32799999999999996,9,Permeable
1111461,Cc1cccn2cc(-c3cccc(NC(=O)c4cccc(Cl)c4)c3)nc12,0.32799999999999996,1,Permeable
3239669,COc1ccc(-c2csc(NC(=O)Nc3cccc(Cl)c3)n2)cc1,0.302,1,Non-Permeable
9935843,Cc1cccc(Nc2ncc3c(n2)C[C@@H](c2ccc(Cl)cc2)CC3=O)c1,0.301,1,Permeable
67321877,Clc1cccc(-c2csc(Nc3ccc(Cl)c(Cl)c3)n2)c1,0.33899999999999997,1,Permeable
67321971,Clc1ccc(Nc2nc(-c3cccc(Br)c3)cs2)nc1,0.302,1,Permeable
863007,O=C(NC1CCCCC1)c1c2c(nc3ccccc13)-c1ccccc1CC2,0.371,9,Permeable
67321943,CC(=O)c1cccc(Nc2nc(-c3cccc(Br)c3)cs2)c1,0.317,1,Permeable
1218693,O=C(Nc1ncc(Cc2cccc3ccccc23)s1)C1CCCCC1,0.326,20,Permeable
3248966,O=C1Nc2ccccc2/C1=C/c1cccc(NC(=O)c2ccccc2Cl)c1,0.364,24,Permeable
4649858,O=C(Nc1cccc(Cl)c1)Nc1cccc(-c2cn3ccccc3n2)c1,0.344,1,Permeable
1111720,Cc1c(-c2cccc(Cl)c2)nc2ccccc2c1C(=O)N1CCCC1,0.33299999999999996,9,Permeable
67321903,COc1ccc(Cl)cc1Nc1nc(-c2cccc(Cl)c2)cs1,0.306,1,Permeable
1153261,Cc1cc(=O)oc2cc(OCc3cccc4ccccc34)c(Cl)cc12,0.303,20,Permeable
1321590,CC1(C)CC(=O)c2c(nc(-c3ccc(Cl)cc3)c3[nH]c4ccccc4c23)C1,0.32,23,Non-Permeable
72401302,O=C1N=C(Nc2cccc(Cl)c2)/C(=C/c2ccc3nccnc3c2)S1,0.321,1,Permeable
3218921,Cc1ccc(NC(=O)c2c3c(nc4ccccc24)CCCC3)cc1Cl,0.349,9,Permeable
7157117,O=C(O)c1c2c(nc3ccccc13)/C(=C/c1cccc3ccccc13)CC2,0.385,9,Non-Permeable
3087788,Clc1cccc(Nc2nc(-c3ccc(Cl)c(Cl)c3)cs2)c1,0.375,1,Permeable
3400064,Cc1cc(C(C)(C)C)ccc1OC(=O)c1c2c(nc3ccccc13)CCC2,0.301,9,Permeable
67321875,Clc1cccc(-c2csc(Nc3cc(Cl)ccc3Cl)n2)c1,0.314,1,Permeable
1080966,O=c1cc(-c2ccccc2Cl)oc2c(Br)cc(Cl)cc12,0.374,16,Permeable
1200146,O=C(Nc1cccc(Cl)c1)Nc1nc(-c2ccc(Cl)cc2)cs1,0.309,1,Permeable
4147611,Cc1[nH]c2ccccc2c1C(c1ccc(F)cc1)c1c(C)[nH]c2ccccc12,0.33299999999999996,23,Permeable
3213767,O=C(Nc1cccc(C(F)(F)F)c1)c1c2c(nc3ccccc13)CCCC2,0.33299999999999996,9,Permeable
6083849,CCN(C(=O)Cc1cccc2ccccc12)c1nc2c(C)cccc2s1,0.317,20,Permeable
1073784,O=C(Nc1nccs1)c1cc(-c2cccc(Cl)c2)nc2ccccc12,0.326,1,Permeable
992928,O=C(OCc1ccc(Cl)cc1)c1c2c(nc3ccccc13)CCCC2,0.34600000000000003,9,Permeable
1105529,Clc1cccc(Nc2nc(NCc3ccco3)c3ccccc3n2)c1,0.36200000000000004,1,Non-Permeable
1017010,Cc1cc(Br)ccc1NC(=O)Cc1cccc2ccccc12,0.32299999999999995,20,Permeable
5500846,c1ccc(-n2ncc3c(SCc4cccc5ccccc45)ncnc32)cc1,0.359,20,Permeable
4116465,Cc1[nH]c2ccccc2c1C(c1ccccn1)c1c(C)[nH]c2ccccc12,0.32899999999999996,23,Permeable
15413833,O=C(Nc1cccc(Cl)c1)c1cc(-c2ccccn2)nc2ccccc12,0.326,1,Permeable
38651612,Fc1cccc(CSc2nccn3nc(-c4cccc(Cl)c4)cc23)c1,0.313,1,Permeable
672783,COc1ccc(-c2nc3ccccc3c(C(=O)NC3CCCCC3)c2C)cc1,0.319,9,Permeable
2313281,Cc1cccc(-n2ncc3c(Nc4cccc5ccccc45)ncnc32)c1,0.307,20,Non-Permeable
49544219,CC(C)(C)n1ncc2c1N=C(O)CS[C@H]2c1cccc2ccccc12,0.348,20,Permeable
44169565,O=C(c1cc(Nc2cccc(Cl)c2)c2ccccc2n1)N1CCCCC1,0.306,1,Permeable
21150512,COc1ccccc1-c1cc2nc(C)cc(Nc3cccc(Cl)c3)n2n1,0.33799999999999997,1,Permeable
2695667,Cc1ccc(Cn2c(Cc3cccc4ccccc34)nc3ccccc32)cc1,0.327,20,Permeable
33888662,CC(C)(C)c1ccc(/C=C2/CCCc3c2nc2ccccc2c3C(=O)O)cc1,0.41100000000000003,9,Permeable
32253788,Cc1[nH]c2ccccc2c1C[C@@H](c1ccncc1)c1c(C)[nH]c2ccccc12,0.32,23,Permeable
2073052,C[C@H]1CCCC[C@@H]1NC(=O)c1c2c(nc3ccccc13)-c1ccccc1CC2,0.363,9,Permeable
17072974,Cc1cc(-c2nnc(SCc3cccc4ccccc34)n2C)cs1,0.35100000000000003,20,Permeable
1073813,O=C(Nc1ccccn1)c1cc(-c2cccc(Cl)c2)nc2ccccc12,0.326,1,Permeable
4303222,Cc1[nH]c2ccccc2c1C(c1ccccc1F)c1c(C)[nH]c2ccccc12,0.331,23,Permeable
2252861,CC(=O)c1cccc(Nc2nc(-c3ccccc3)c3cc(Cl)ccc3n2)c1,0.321,1,Permeable
67321869,Clc1cccc(-c2csc(Nc3cccc(Cl)c3Cl)n2)c1,0.325,1,Permeable
19851638,Nc1nc(Nc2cccc(Cl)c2)sc1C(=O)c1ccc(Cl)s1,0.325,1,Non-Permeable
33562121,COc1ccc(/C=C2/C[C@H](C)Cc3c2nc2ccccc2c3C(=O)O)cc1,0.35200000000000004,9,Non-Permeable
4320583,Cc1ccsc1C(c1c(C)[nH]c2ccccc12)c1c(C)[nH]c2ccccc12,0.342,23,Permeable
3312382,Cc1cc(C)c(NC(=O)/C=N/OCc2cccc3ccccc23)c(Cl)c1,0.31,20,Permeable
20321724,CC1(C)CC(Nc2ncnc3scc(-c4ccccc4)c23)CC(C)(C)N1,0.3,15,Permeable
822812,CC1=CC(C)(C)Nc2ccc(OC(=O)Cc3cccc4ccccc34)cc21,0.308,20,Permeable
2651796,Cc1ccc2c(CSCc3cccc4ccccc34)cc(=O)oc2c1C,0.303,20,Non-Permeable
643549,c1ccc2c(CSc3nnnn3-c3cccc4ccccc34)cccc2c1,0.301,20,Permeable
6508601,O=C(Nc1ccc(F)cc1F)Nc1c2c(nc3ccccc13)CCCC2,0.308,9,Permeable
67196942,Cc1cc(C)c2oc(-c3ccc(-c4ccccc4Cl)n3C)cc(=O)c2c1,0.308,16,Non-Permeable
33562145,CCc1ccc(/C=C2/C[C@H](C)Cc3c2nc2ccccc2c3C(=O)O)cc1,0.35200000000000004,9,Permeable
2433216,Cc1nn2c(Nc3cccc(Cl)c3)c3c(nc2c1-c1ccccc1)CCC3,0.316,1,Permeable
4868110,Cc1cccc(C(=O)Nc2c(C)nn(Cc3cccc4ccccc34)c2C)c1,0.32899999999999996,20,Permeable
656382,Cc1ccc(-c2nc3ccccc3c(C(=O)NC3CCCCC3)c2C)cc1,0.326,9,Permeable
4811488,Cc1[nH]c2ccccc2c1C(c1ccccc1)c1c(C)[nH]c2ccccc12,0.32899999999999996,23,Permeable
1088532,Cc1nc(-c2ccc(C(=O)NCc3cccc4ccccc34)cc2)cs1,0.308,20,Permeable
1453665,O=C(Nc1cccc(Cl)c1)c1ccc(-c2cccc(C(F)(F)F)c2)o1,0.317,1,Permeable
2213660,Cn1c(SCc2cccc3ccccc23)nnc1-c1cccc(Cl)c1,0.32899999999999996,20,Permeable
2073050,C[C@H]1CCCC[C@H]1NC(=O)c1c2c(nc3ccccc13)-c1ccccc1CC2,0.363,9,Permeable
1460282,Cc1ccc(C)c(-c2nc3ccccc3c(C(=O)N3CCCC[C@@H]3C)c2C)c1,0.309,9,Permeable
990837,O=C(Nc1cccc(Cl)c1)c1cc(-c2cccs2)nc2ccccc12,0.305,1,Permeable
6047673,CC(C)Oc1ccccc1/C=C1\CCCc2c1nc1ccccc1c2C(=O)O,0.39799999999999996,9,Non-Permeable
3885047,O=C(O)c1c2c(nc3ccccc13)/C(=C/c1c(F)cccc1Cl)CC2,0.42700000000000005,9,Non-Permeable
1447578,Cc1ccc(-n2cc(-c3ccccc3)c3c(NCC(C)C)ncnc32)cc1,0.301,15,Non-Permeable
3384330,FC(F)(F)c1cnc(SCc2cccc3ccccc23)c(Cl)c1,0.341,20,Permeable
17074159,Cn1c(CCc2ccccc2)nnc1SCc1cccc2ccccc12,0.308,20,Permeable
6469274,COc1ccccc1/C=C1\C[C@@H](C)Cc2c1nc1ccccc1c2C(=O)O,0.34600000000000003,9,Non-Permeable
21798813,Cc1cc(Nc2cccc(Cl)c2)n2nc(C)c(-c3ccc(F)cc3)c2n1,0.336,1,Permeable
4349554,Cc1ccc(C(c2c(C)[nH]c3ccccc23)c2c(C)[nH]c3ccccc23)s1,0.342,23,Permeable
8128279,C[C@H](c1nc2ccccc2s1)N(C)C(=O)Cc1cccc2ccccc12,0.306,20,Permeable
4183550,Cc1[nH]c2ccccc2c1C(c1cccc(O)c1)c1c(C)[nH]c2ccccc12,0.331,23,Non-Permeable
4276296,Cc1[nH]c2ccccc2c1C(c1ccc(O)cc1)c1c(C)[nH]c2ccccc12,0.33299999999999996,23,Permeable
947754,Cc1cc2nnc(SCc3cccc4ccccc34)n2c2ccccc12,0.313,20,Permeable
2666403,Fc1ccccc1Cn1c(Cc2cccc3ccccc23)nc2ccccc21,0.316,20,Permeable
2472136,FC(F)(F)c1nc(Nc2cccc(Cl)c2)sc1-c1ccccc1,0.36200000000000004,1,Permeable
35616516,COc1cc(-c2nc3ccccn3c2Nc2cccc(Cl)c2)ccc1O,0.33799999999999997,1,Non-Permeable
1183229,Cc1nc(SCc2ccccc2)[nH]c(=O)c1Cc1cccc2ccccc12,0.33299999999999996,20,Permeable
991239,O=C(Oc1cccc(-c2cnc3ccccc3n2)c1)c1cccc(Cl)c1,0.311,1,Permeable
2561569,CC(C)(C)c1ccc(-c2csc(Nc3cccc4ccccc34)n2)cc1,0.301,20,Non-Permeable
8994578,Clc1ccc(-c2nc(Nc3cccc(Cl)c3)c3ccccc3n2)cc1,0.34600000000000003,1,Permeable
35616147,Oc1ccc(-c2nc3ccc(Cl)cn3c2Nc2cccc(Cl)c2)cc1,0.331,1,Non-Permeable
67321880,Clc1cc(Cl)cc(Nc2nc(-c3cccc(Cl)c3)cs2)c1,0.316,1,Permeable
2078822,Cc1ccc2nc(-c3ccccc3)cc(C(=O)Nc3cccc(Cl)c3)c2c1,0.311,1,Permeable
4059368,Clc1ccc(-n2ncc3c(Nc4cccc5ccccc45)ncnc32)cc1,0.3,20,Non-Permeable
12383934,C[C@@H](c1ccccc1)n1c(Cc2cccc3ccccc23)nc2ccccc21,0.327,20,Permeable
1875348247,COc1cccc(-n2nc(C(C)C)nc2Cc2cccc3ccccc23)c1,0.384,20,Permeable
2974671,CCCNc1ncnc2c1c(-c1ccccc1)cn2-c1ccc(Cl)cc1,0.305,15,Permeable
949364,Brc1ccc2ncnc(Nc3cccc4ccccc34)c2c1,0.301,20,Permeable
3885048,CC(C)(C)c1ccc(/C=C2\CCc3c2nc2ccccc2c3C(=O)O)cc1,0.413,9,Non-Permeable
4542240,CC(C)(C)c1ccc(OC(=O)c2c3c(nc4ccccc24)CCCC3)cc1,0.33799999999999997,9,Permeable
27585246,CC(C)c1cc(Nc2cccc(Cl)c2)n2ncc(-c3ccccc3)c2n1,0.354,1,Permeable
3049688,Cc1ccc(C(C)C)c(OCCNC(=O)Cc2cccc3ccccc23)c1,0.301,20,Permeable
4039504,Cc1[nH]c2ccccc2c1C(c1ccccc1O)c1c(C)[nH]c2ccccc12,0.331,23,Non-Permeable
